ensembl_id	log2FoldChange	pvalue	padj	symbol	description
ENSG00000148481	-0.089051465	0.239386079	0.426688158	MINDY3	MINDY lysine 48 deubiquitinase 3
ENSG00000148483	0.095190747	0.402939314	0.595018277	TMEM236	transmembrane protein 236
ENSG00000148484	-0.269759028	0.000256261	0.002597006	RSU1	Ras suppressor protein 1
ENSG00000148488	-0.017390957	0.876536988	0.934596692	ST8SIA6	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
ENSG00000148498	0.262463388	0.000241281	0.002473569	PARD3	par-3 family cell polarity regulator
ENSG00000148516	0.154501805	0.09621717	0.229401301	ZEB1	zinc finger E-box binding homeobox 1
ENSG00000148541	-0.105805147	0.358773186	0.553686966	FAM13C	family with sequence similarity 13 member C
ENSG00000148572	0.00513773	0.93988552	0.97102373	NRBF2	nuclear receptor binding factor 2
ENSG00000148584	-0.188331507	0.140627328	0.298599696	A1CF	APOBEC1 complementation factor
ENSG00000148606	-0.04606516	0.419264867	0.609468202	POLR3A	RNA polymerase III subunit A
ENSG00000148634	0.068918045	0.331890905	0.526890892	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
ENSG00000148655	-0.089938527	0.346855508	0.541743158	LRMDA	leucine rich melanocyte differentiation associated
ENSG00000148660	-0.1129381	0.075238065	0.192315363	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
ENSG00000148672	0.052576104	0.616130199	0.769106903	GLUD1	glutamate dehydrogenase 1
ENSG00000148677	0.003189254	0.977112563	0.985429237	ANKRD1	ankyrin repeat domain 1
ENSG00000148680	-0.006923939	0.955838911	0.980204319	HTR7	5-hydroxytryptamine receptor 7
ENSG00000148688	0.053468135	0.404968398	0.596795534	RPP30	ribonuclease P/MRP subunit p30
ENSG00000148690	0.106944344	0.158829931	0.324182652	FRA10AC1	FRA10A associated CGG repeat 1
ENSG00000148700	-0.425818264	0.000707498	0.005856375	ADD3	adducin 3
ENSG00000148702	-0.082813046	0.463067228	0.648103948	HABP2	hyaluronan binding protein 2
ENSG00000148719	-0.019579795	0.7573289	0.864666955	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
ENSG00000148730	0.046603052	0.557275049	0.724290578	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
ENSG00000148734	0.156423418	0.222491254	0.407036147	NPFFR1	neuropeptide FF receptor 1
ENSG00000148735	-1.29376274	8.53E-05	0.001087403	PLEKHS1	pleckstrin homology domain containing S1
ENSG00000148737	-0.118677399	0.122494375	0.270379785	TCF7L2	transcription factor 7 like 2
ENSG00000148773	0.043213765	0.697358384	0.826478295	MKI67	marker of proliferation Ki-67
ENSG00000148795	0.188671986	0.152124234	0.31461428	CYP17A1	cytochrome P450 family 17 subfamily A member 1
ENSG00000148798	-1.014374693	0.000589801	0.005046733	INA	internexin neuronal intermediate filament protein alpha
ENSG00000148803	-0.338630761	0.006411915	0.032128245	FUOM	fucose mutarotase
ENSG00000148814	-0.032943938	0.686013824	0.818604731	LRRC27	leucine rich repeat containing 27
ENSG00000148824	0.147830632	0.16439262	0.331957875	MTG1	mitochondrial ribosome associated GTPase 1
ENSG00000148832	-0.219925416	0.060354832	0.164645498	PAOX	polyamine oxidase
ENSG00000148834	-0.001322105	0.98880095	0.99884186	GSTO1	glutathione S-transferase omega 1
ENSG00000148835	0.103386325	0.140620173	0.297343985	TAF5	TATA-box binding protein associated factor 5
ENSG00000148840	-0.156996994	0.042545808	0.128283204	PPRC1	PPARG related coactivator 1
ENSG00000148841	-0.304841793	0.0068338	0.033641588	ITPRIP	"inositol 1,4,5-trisphosphate receptor interacting protein"
ENSG00000148842	0.381719101	3.92E-05	0.000588115	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
ENSG00000148843	0.04278039	0.543727988	0.71368225	PDCD11	programmed cell death 11
ENSG00000148848	0.063963519	0.552591911	0.783391601	ADAM12	ADAM metallopeptidase domain 12
ENSG00000148908	0.108958168	0.311242839	0.505480916	RGS10	regulator of G protein signaling 10
ENSG00000148925	0.232320278	0.000139405	0.00160814	BTBD10	BTB domain containing 10
ENSG00000148926	0.17160697	0.130787375	0.282806665	ADM	adrenomedullin
ENSG00000148935	-0.539884466	5.43E-05	0.000767299	GAS2	growth arrest specific 2
ENSG00000148942	0.136868386	0.109767221	0.250560409	SLC5A12	solute carrier family 5 member 12
ENSG00000148943	-0.027106834	0.65765604	0.797646067	LIN7C	"lin-7 homolog C, crumbs cell polarity complex component"
ENSG00000148948	-0.292201063	0.059233899	0.160942295	LRRC4C	leucine rich repeat containing 4C
ENSG00000148950	0.004443859	0.949923582	0.976889789	IMMP1L	inner mitochondrial membrane peptidase subunit 1
ENSG00000148965	0.055219443	0.629486552	0.778205482	SAA4	"serum amyloid A4, constitutive"
ENSG00000148985	0.054839019	0.449593358	0.636647063	PGAP2	post-GPI attachment to proteins 2
ENSG00000149016	-0.180154915	0.053036874	0.149981941	TUT1	"terminal uridylyl transferase 1, U6 snRNA-specific"
ENSG00000149050	-0.267614979	0.02842703	0.09606959	ZNF214	zinc finger protein 214
ENSG00000149054	-0.747297405	0.000521875	0.004597059	ZNF215	zinc finger protein 215
ENSG00000149084	-0.021764187	0.797942767	0.887735981	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12
ENSG00000149089	0.008342148	0.906479198	0.95285163	APIP	APAF1 interacting protein
ENSG00000149090	-0.008623927	0.943973834	0.973338495	PAMR1	peptidase domain containing associated with muscle regeneration 1
ENSG00000149091	0.040812096	0.545082699	0.714870416	DGKZ	diacylglycerol kinase zeta
ENSG00000149100	-0.022669751	0.70689196	0.83498817	EIF3M	eukaryotic translation initiation factor 3 subunit M
ENSG00000149115	0.209130456	0.00709877	0.034518602	TNKS1BP1	tankyrase 1 binding protein 1
ENSG00000149124	-0.128860624	0.135503309	0.291125144	GLYAT	glycine-N-acyltransferase
ENSG00000149131	-0.420418425	0.000609469	0.005174198	SERPING1	serpin family G member 1
ENSG00000149136	-0.097379778	0.095350271	0.227969138	SSRP1	structure specific recognition protein 1
ENSG00000149150	0.068218739	0.488818769	0.669487822	SLC43A1	solute carrier family 43 member 1
ENSG00000149177	0.11382482	0.138328787	0.294095079	PTPRJ	protein tyrosine phosphatase receptor type J
ENSG00000149179	-0.021166804	0.822330506	0.902358954	CSTPP1	centriolar satellite-associated tubulin polyglutamylase complex regulator 1
ENSG00000149182	0.078400104	0.194706861	0.371594149	ARFGAP2	ADP ribosylation factor GTPase activating protein 2
ENSG00000149187	-0.028076529	0.524583762	0.698513731	CELF1	CUGBP Elav-like family member 1
ENSG00000149196	0.06730012	0.355362055	0.550309456	HIKESHI	heat shock protein nuclear import factor hikeshi
ENSG00000149201	0.00962616	0.9264454	0.932830835	CCDC81	coiled-coil domain containing 81
ENSG00000149212	-0.027051805	0.816084137	0.898947369	SESN3	sestrin 3
ENSG00000149218	0.252967349	0.03720237	0.103580128	ENDOD1	endonuclease domain containing 1
ENSG00000149231	0.195917683	0.026087318	0.090024455	CCDC82	coiled-coil domain containing 82
ENSG00000149243	-0.37877207	0.025132504	0.087743076	KLHL35	kelch like family member 35
ENSG00000149256	0.161192823	0.20922832	0.390301068	TENM4	teneurin transmembrane protein 4
ENSG00000149257	0.064529797	0.515161748	0.690316164	SERPINH1	serpin family H member 1
ENSG00000149260	-0.003523412	0.975066062	0.990891415	CAPN5	calpain 5
ENSG00000149262	-0.04545598	0.422695801	0.667859288	INTS4	integrator complex subunit 4
ENSG00000149269	-0.413173241	1.93E-05	0.000332126	PAK1	p21 (RAC1) activated kinase 1
ENSG00000149273	-0.068553089	0.473132452	0.656911173	RPS3	ribosomal protein S3
ENSG00000149289	-0.087019856	0.358698804	0.571431599	ZC3H12C	zinc finger CCCH-type containing 12C
ENSG00000149292	0.035538887	0.670398101	0.831545419	TTC12	tetratricopeptide repeat domain 12
ENSG00000149295	0.157871349	0.191532833	0.367831852	DRD2	dopamine receptor D2
ENSG00000149305	-1.135303619	0.001467795	0.010347435	HTR3B	5-hydroxytryptamine receptor 3B
ENSG00000149308	-0.184911881	0.020745261	0.076396873	NPAT	"nuclear protein, coactivator of histone transcription"
ENSG00000149311	0.09334965	0.280007391	0.473098694	ATM	ATM serine/threonine kinase
ENSG00000149313	0.080493922	0.236152572	0.423106553	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
ENSG00000149328	0.363100525	0.027003878	0.092438587	GLB1L2	galactosidase beta 1 like 2
ENSG00000149346	0.060199334	0.40215737	0.594121019	SLX4IP	SLX4 interacting protein
ENSG00000149357	0.125408577	0.075662758	0.19317324	LAMTOR1	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1"
ENSG00000149380	-0.010914923	0.924751983	0.962393376	P4HA3	prolyl 4-hydroxylase subunit alpha 3
ENSG00000149403	0.515064424	0.01734468	0.066387577	GRIK4	glutamate ionotropic receptor kainate type subunit 4
ENSG00000149418	-0.011150178	0.925719846	0.962886887	ST14	ST14 transmembrane serine protease matriptase
ENSG00000149428	0.099338713	0.329251508	0.524116793	HYOU1	hypoxia up-regulated 1
ENSG00000149451	0.644057383	0.001832798	0.012264577	ADAM33	ADAM metallopeptidase domain 33
ENSG00000149452	2.785363631	6.45E-09	3.74E-07	SLC22A8	solute carrier family 22 member 8
ENSG00000149474	-0.033415265	0.648979579	0.791759069	KAT14	lysine acetyltransferase 14
ENSG00000149476	-0.101189729	0.364793802	0.559863674	TKFC	triokinase and FMN cyclase
ENSG00000149480	-0.106666868	0.047978469	0.140155448	MTA2	metastasis associated 1 family member 2
ENSG00000149483	0.146376476	0.050071834	0.143758344	TMEM138	transmembrane protein 138
ENSG00000149485	-0.170612366	0.14647811	0.307437353	FADS1	fatty acid desaturase 1
ENSG00000149488	0.146725629	0.241428654	0.429177302	TMC2	transmembrane channel like 2
ENSG00000149489	-0.151193653	0.160256628	0.326038639	ROM1	retinal outer segment membrane protein 1
ENSG00000149499	-0.24508565	0.000968106	0.006483143	EML3	EMAP like 3
ENSG00000149503	-0.270028524	0.005994313	0.033845857	INCENP	inner centromere protein
ENSG00000149506	0.178402806	0.144767521	0.291391003	ZP1	zona pellucida glycoprotein 1
ENSG00000149527	0.406857377	0.033377875	0.107967808	PLCH2	phospholipase C eta 2
ENSG00000149532	-0.028892975	0.631222906	0.782467615	CPSF7	cleavage and polyadenylation specific factor 7
ENSG00000149534	0.346686997	0.049741848	0.137263013	MS4A2	membrane spanning 4-domains A2
ENSG00000149541	-0.059292011	0.513604021	0.688886626	B3GAT3	"beta-1,3-glucuronyltransferase 3"
ENSG00000149547	-0.107375506	0.151630276	0.313864804	EI24	EI24 autophagy associated transmembrane protein
ENSG00000149548	-0.288206414	0.003417056	0.019853209	CCDC15	coiled-coil domain containing 15
ENSG00000149554	-0.122896317	0.223339633	0.408212557	CHEK1	checkpoint kinase 1
ENSG00000149557	0.08648367	0.44839332	0.635853774	FEZ1	fasciculation and elongation protein zeta 1
ENSG00000149564	0.06601266	0.488280954	0.66891182	ESAM	endothelial cell adhesion molecule
ENSG00000149571	-0.089658348	0.436582454	0.62029193	KIRREL3	kirre like nephrin family adhesion molecule 3
ENSG00000149573	-0.317456307	0.007610133	0.036280443	MPZL2	myelin protein zero like 2
ENSG00000149575	-0.684724365	0.00592581	0.03013023	SCN2B	sodium voltage-gated channel beta subunit 2
ENSG00000149577	-0.129749646	0.098186079	0.232581381	SIDT2	SID1 transmembrane family member 2
ENSG00000149582	-1.090234066	3.57E-09	2.25E-07	TMEM25	transmembrane protein 25
ENSG00000149591	0.196783465	0.099819632	0.23500416	TAGLN	transgelin
ENSG00000149596	-0.34038866	0.027098085	0.092694569	JPH2	junctophilin 2
ENSG00000149599	-0.264452954	0.074932728	0.191699212	DUSP15	dual specificity phosphatase 15
ENSG00000149600	-0.093490033	0.281306195	0.474581926	COMMD7	COMM domain containing 7
ENSG00000149609	-0.226791211	0.073235802	0.188550971	C20orf144	chromosome 20 open reading frame 144
ENSG00000149633	-0.216879674	0.106181173	0.244725364	KIAA1755	KIAA1755
ENSG00000149634	-0.119870773	0.272417444	0.461352917	SPATA25	spermatogenesis associated 25
ENSG00000149636	-0.009226903	0.910847773	0.955296952	DSN1	DSN1 component of MIS12 kinetochore complex
ENSG00000149639	0.163325715	0.095718951	0.228621474	SOGA1	"suppressor of glucose, autophagy associated 1"
ENSG00000149646	-0.142426472	0.206895672	0.37208175	CNBD2	cyclic nucleotide binding domain containing 2
ENSG00000149654	0.031146694	0.655435253	0.796620308	CDH22	cadherin 22
ENSG00000149657	-0.145458928	0.032740536	0.106440205	LSM14B	LSM family member 14B
ENSG00000149658	-0.009643535	0.836517413	0.822310204	YTHDF1	YTH N6-methyladenosine RNA binding protein 1
ENSG00000149679	-0.188125696	0.051602453	0.147005984	CABLES2	Cdk5 and Abl enzyme substrate 2
ENSG00000149716	-0.317828307	0.031963857	0.104527726	LTO1	LTO1 maturation factor of ABCE1
ENSG00000149742	0.205762081	0.154983327	0.318923682	SLC22A9	solute carrier family 22 member 9
ENSG00000149743	0.18782079	0.035010981	0.111450841	TRPT1	tRNA phosphotransferase 1
ENSG00000149761	0.296547283	0.001652415	0.012587937	NUDT22	nudix hydrolase 22
ENSG00000149781	0.229947994	0.041556319	0.126128187	FERMT3	FERM domain containing kindlin 3
ENSG00000149782	-0.011711596	0.865546685	0.929023743	PLCB3	phospholipase C beta 3
ENSG00000149792	-0.025427538	0.691481083	0.822262971	MRPL49	mitochondrial ribosomal protein L49
ENSG00000149806	-0.150534363	0.123974577	0.274086046	FAU	FAU ubiquitin like and ribosomal protein S30 fusion
ENSG00000149809	-0.371951517	0.007311248	0.035171835	TM7SF2	transmembrane 7 superfamily member 2
ENSG00000149823	-0.244514781	0.002334493	0.014776242	VPS51	VPS51 subunit of GARP complex
ENSG00000149922	-0.205346064	0.05125023	0.146334589	TBX6	T-box transcription factor 6
ENSG00000149923	0.02520584	0.730878057	0.847963571	PPP4C	protein phosphatase 4 catalytic subunit
ENSG00000149925	0.297817929	0.014848837	0.061862669	ALDOA	"aldolase, fructose-bisphosphate A"
ENSG00000149926	-0.203415553	0.096691568	0.230081147	TLCD3B	TLC domain containing 3B
ENSG00000149927	0.0523511	0.626247173	0.776534776	DOC2A	double C2 domain alpha
ENSG00000149929	-0.063022592	0.464297738	0.649026535	HIRIP3	HIRA interacting protein 3
ENSG00000149930	0.052257731	0.418358151	0.610796035	TAOK2	TAO kinase 2
ENSG00000149932	0.002389146	0.979778441	0.993352932	TMEM219	transmembrane protein 219
ENSG00000149948	-1.138133931	0.000383743	0.003585808	HMGA2	high mobility group AT-hook 2
ENSG00000149968	-0.038507562	0.394260605	0.587235757	MMP3	matrix metallopeptidase 3
ENSG00000149970	-1.038773242	4.93E-06	0.000105692	CNKSR2	connector enhancer of kinase suppressor of Ras 2
ENSG00000149972	0.150292243	0.169016867	0.337842721	CNTN5	contactin 5
ENSG00000150045	-0.190115314	0.127728821	0.278375548	KLRF1	killer cell lectin like receptor F1
ENSG00000150048	-0.157758355	0.155524609	0.31959644	CLEC1A	C-type lectin domain family 1 member A
ENSG00000150051	0.029817535	0.768561201	0.871301431	MKX	mohawk homeobox
ENSG00000150054	0.055854537	0.640389586	0.785739544	MPP7	MAGUK p55 scaffold protein 7
ENSG00000150093	0.047131029	0.641766454	0.786781465	ITGB1	integrin subunit beta 1
ENSG00000150281	-0.985600109	1.19E-06	3.18E-05	CTF1	cardiotrophin 1
ENSG00000150316	0.108842228	0.111430348	0.253169751	CWC15	CWC15 spliceosome associated protein homolog
ENSG00000150337	0.125121646	0.272123205	0.464814351	FCGR1A	Fc gamma receptor Ia
ENSG00000150347	-0.269433105	0.009849043	0.038237273	ARID5B	AT-rich interaction domain 5B
ENSG00000150394	0.061982227	0.610371627	0.764639082	CDH8	cadherin 8
ENSG00000150401	0.040033596	0.623326523	0.774523545	DCUN1D2	defective in cullin neddylation 1 domain containing 2
ENSG00000150403	-0.174625915	0.104339784	0.242099291	TMCO3	transmembrane and coiled-coil domains 3
ENSG00000150433	-0.167945394	0.007762616	0.040932532	TMEM218	transmembrane protein 218
ENSG00000150455	-0.091467242	0.223644869	0.404762672	TIRAP	TIR domain containing adaptor protein
ENSG00000150456	0.280828471	0.005651104	0.029072691	EEF1AKMT1	EEF1A lysine methyltransferase 1
ENSG00000150457	-0.208622792	0.02622416	0.090308557	LATS2	large tumor suppressor kinase 2
ENSG00000150459	0.07910302	0.241447958	0.429177302	SAP18	Sin3A associated protein 18
ENSG00000150471	0.085714003	0.482804386	0.66469191	ADGRL3	adhesion G protein-coupled receptor L3
ENSG00000150477	-0.386339161	3.47E-07	1.14E-05	KIAA1328	KIAA1328
ENSG00000150510	-0.147560786	0.218848651	0.398633461	FAM124A	family with sequence similarity 124 member A
ENSG00000150527	0.010662942	0.890062525	0.94315869	MIA2	MIA SH3 domain ER export factor 2
ENSG00000150540	-0.638210401	1.43E-09	1.04E-07	HNMT	histamine N-methyltransferase
ENSG00000150551	0.082648105	0.425220965	0.614889026	LYPD1	LY6/PLAUR domain containing 1
ENSG00000150556	0.020287385	0.790639281	0.883733757	LYPD6B	LY6/PLAUR domain containing 6B
ENSG00000150593	0.041366333	0.646334613	0.789986604	PDCD4	programmed cell death 4
ENSG00000150594	0.356938786	0.028159477	0.095422227	ADRA2A	adrenoceptor alpha 2A
ENSG00000150625	0.060802583	0.572215278	0.730534969	GPM6A	glycoprotein M6A
ENSG00000150627	-0.143327823	0.256741837	0.447314571	WDR17	WD repeat domain 17
ENSG00000150628	-0.002261092	0.976015432	0.991518296	SPATA4	spermatogenesis associated 4
ENSG00000150630	0.281793756	0.017168162	0.066490495	VEGFC	vascular endothelial growth factor C
ENSG00000150636	-0.186947667	0.118423849	0.263986363	CCDC102B	coiled-coil domain containing 102B
ENSG00000150637	-0.110964226	0.342067163	0.536794779	CD226	CD226 molecule
ENSG00000150656	-0.138063706	0.20761311	0.388364961	CNDP1	carnosine dipeptidase 1
ENSG00000150667	-0.158118713	0.1824797	0.342183345	FSIP1	fibrous sheath interacting protein 1
ENSG00000150672	-0.334331295	0.018810221	0.070530485	DLG2	discs large MAGUK scaffold protein 2
ENSG00000150681	0.177104403	0.138392785	0.294146319	RGS18	regulator of G protein signaling 18
ENSG00000150687	-0.026090766	0.812173011	0.89600441	PRSS23	serine protease 23
ENSG00000150712	-0.03458328	0.618306372	0.770895621	MTMR12	myotubularin related protein 12
ENSG00000150722	-0.327895839	0.023292183	0.082903233	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C
ENSG00000150753	0.157090021	0.042202672	0.127554407	CCT5	chaperonin containing TCP1 subunit 5
ENSG00000150756	0.298054874	8.80E-05	0.001116109	ATPSCKMT	ATP synthase c subunit lysine N-methyltransferase
ENSG00000150760	0.217951749	0.023537387	0.072897352	DOCK1	dedicator of cytokinesis 1
ENSG00000150764	-0.413616594	0.000834705	0.006693354	DIXDC1	DIX domain containing 1
ENSG00000150768	0.065394086	0.501996058	0.680200952	DLAT	dihydrolipoamide S-acetyltransferase
